DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location,FacilityType,Permit_status,Approved,Received,PriorPermit,ExpirationDate
5,Friday,7PM,8PM,17MFF-0109,Assessors Block 3930A/Lot002,Set-up at 2222 16th St: 7:30pm-7:40pm,"Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",934569,,19:00,20:00,716000,9/26/11 9:51,9/26/11 9:51,3930A,2,Y,M M Catering,6009824.81,2107195.241,37.76651093,-122.4092601,"(37.7665109269083, -122.40926014493)",Truck,REQUESTED,,2/13/17,1/1/00,3/31/18
3,Wednesday,9AM,10AM,17MFF-0110,2 ULLOA ST,Set-up at 250 Woodside Ave: 9:58am-10:00am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934623,,9:00,10:00,12775000,8/31/11 11:02,8/31/11 11:03,2914,1,Y,May Catering,5996738.341,2099882.72,37.74569072,-122.4539955,"(37.7456907227869, -122.453995481257)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
6,Saturday,6AM,9PM,17MFF-0105,800 MARKET ST,Located on Market St at the corner or Ellis/Stockton St intersection,"Soft pretzels, hot dogs, sausages, chips, popcorn, sodea, coffee, espresso, cappucino, pastries, ice cream, Italian sausages, shish-ka-bob, churros, juice, water, various drinks.",934556,,6:00,21:00,24892000,3/10/11 12:14,11/21/11 16:59,329,1,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010933.47,2114187.914,37.78577323,-122.4059181,"(37.7857732348758, -122.40591810922)",Push Cart,APPROVED,5/5/17,2/13/17,1/1/00,7/15/18
2,Tuesday,9AM,10AM,17MFF-0109,400 ALABAMA ST,"9:30am-9:40am, 8:30pm-8:45pm","Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",934562,,9:00,10:00,2110000,9/21/11 14:39,9/21/11 14:40,3968,1,Y,M M Catering,6008911.761,2106354.391,37.76415095,-122.4123588,"(37.7641509499715, -122.412358791534)",Truck,REQUESTED,,2/13/17,1/1/00,3/31/18
4,Thursday,6AM,9PM,17MFF-0105,800 MARKET ST,Located on Market St at the corner or Ellis/Stockton St intersection,"Soft pretzels, hot dogs, sausages, chips, popcorn, sodea, coffee, espresso, cappucino, pastries, ice cream, Italian sausages, shish-ka-bob, churros, juice, water, various drinks.",934556,,6:00,21:00,24892000,3/10/11 12:14,11/21/11 16:59,329,1,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010933.47,2114187.914,37.78577323,-122.4059181,"(37.7857732348758, -122.40591810922)",Push Cart,APPROVED,5/5/17,2/13/17,1/1/00,7/15/18
5,Friday,12PM,1PM,17MFF-0110,3050 23RD ST,Set-up at 3000 23rd St: 12:33pm-12:35pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934606,,12:00,13:00,1259000,8/24/11 11:18,8/24/11 11:18,3639,004B,Y,May Catering,6008619.797,2102744.022,37.75422131,-122.4131133,"(37.754221311947, -122.413113305952)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
3,Wednesday,10AM,11AM,17MFF-0073,Assessors Block 8720/Lot008,Set-up at 450 Terry Francois Blvd: 10:17am-10:30am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",934387,,10:00,11:00,12532003,8/31/11 11:55,8/31/11 11:55,8720,8,Y,Two G's Catering,6016311.862,2108756.11,37.77115804,-122.3869313,"(37.7711580369615, -122.386931257562)",Truck,APPROVED,4/17/17,2/13/17,1/1/00,7/15/18
2,Tuesday,1PM,2PM,17MFF-0092,250 BROADWAY,"9:10am-9:20am, 1:25pm-1:30pm","Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934509,,13:00,14:00,3145000,6/16/11 14:20,6/16/11 14:25,142,2,Y,Mike's Catering,6012257.655,2118817.027,37.79855765,-122.4016623,"(37.7985576514587, -122.401662259543)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
2,Tuesday,10AM,11AM,17MFF-0110,1059 EVANS AVE,Set-up at 25 Middle Point: 10:04am-10:05am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934630,,10:00,11:00,5329000,11/14/11 16:22,11/14/11 16:22,4603A,5,Y,May Catering,6018598.726,2096295.905,37.73707123,-122.3781557,"(37.7370712305056, -122.378155718149)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
1,Monday,9AM,11AM,17MFF-0109,45 SPEAR ST,"Set-up at 9 Spear St; 7:00am-7:30am, 12:00pm-1:00pm. Set-up at 25 Spear St; 9:30am-10:15am","Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",934563,,9:00,11:00,12044000,9/21/11 16:37,9/21/11 16:37,3713,6,Y,M M Catering,6014187.616,2116842.281,37.79324297,-122.3948456,"(37.7932429688316, -122.394845565197)",Truck,REQUESTED,,2/13/17,1/1/00,3/31/18
6,Saturday,8AM,10PM,17MFF-0068,720 MARKET ST,Pushcart located inf ront of 720 Market St.,"Hot Dogs, Chips, Bottled Drinks",934362,,8:00,22:00,8745201,7/25/14 14:36,7/25/14 14:37,312,4,N,Mob Dog,6011498.391,2114742.937,37.78732878,-122.4040027,"(37.7873287770306, -122.404002707411)",Push Cart,REQUESTED,,2/13/17,,5/6/18
2,Tuesday,7AM,8AM,17MFF-0110,600 TOLAND ST,Set-up at 672 Toland St: 7:00am-7:15am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934573,,7:00,8:00,12626000,7/1/11 9:22,7/1/11 9:22,5285A,11,Y,May Catering,6012492.686,2098727.91,37.74341059,-122.3994379,"(37.7434105891903, -122.399437875192)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
4,Thursday,10AM,11AM,17MFF-0110,1075 LE CONTE AVE,10:03am-10:04am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934629,,10:00,11:00,8234000,11/14/11 16:18,11/14/11 16:18,5476,9,Y,May Catering,6012701.721,2089863.361,37.71908202,-122.3980933,"(37.7190820167404, -122.398093320211)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
5,Friday,2PM,3PM,17MFF-0110,501 YORK ST,"Set-up at 500 York St: 10:05am-10:10am, 12:05pm-12:10pm, 2:05pm-2:10pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934591,,14:00,15:00,13766000,7/1/11 10:49,7/1/11 10:49,4015,8,Y,May Catering,6009814.436,2105935.785,37.76305217,-122.4092071,"(37.763052166424, -122.409207143844)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
5,Friday,7AM,9AM,17MFF-0073,30 BEALE ST,Set-up at 16 Beale St: 7:05am-8:10am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",934374,,7:00,9:00,2863000,8/31/11 11:41,8/31/11 11:41,3710,2,Y,Two G's Catering,6013568.95,2116396.938,37.79198574,-122.396955,"(37.791985742424, -122.396954967384)",Truck,APPROVED,4/17/17,2/13/17,1/1/00,7/15/18
3,Wednesday,10AM,11AM,17MFF-0073,409 ILLINOIS ST,10:25am-10:35am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",934388,,10:00,11:00,7165000,8/31/11 11:55,8/31/11 11:56,3940,1,Y,Two G's Catering,6015948.274,2107171.454,37.76678678,-122.3880783,"(37.7667867792956, -122.388078331989)",Truck,APPROVED,4/17/17,2/13/17,1/1/00,7/15/18
1,Monday,9AM,10AM,17MFF-0092,435 23RD ST,9:45am-9:50am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934504,,9:00,10:00,1232000,6/16/11 13:26,6/16/11 13:26,4232,10,Y,Mike's Catering,6016691.323,2103048.069,37.75550598,-122.3852209,"(37.7555059783625, -122.385220879126)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
1,Monday,9AM,3PM,17MFF-0093,400 CALIFORNIA ST,Truck located on California St in parking meter #04140,"Daily rotating menus consisting of various local & organic vegetable, poultry, meat, seafood , rice & bread dishes.",934515,,9:00,15:00,3528000,10/31/13 14:44,10/31/13 14:44,239,3,N,Munch India,6012361.805,2116831.376,37.79311134,-122.4011623,"(37.7931113386248, -122.401162261588)",Truck,APPROVED,3/20/18,2/13/17,,7/15/18
4,Thursday,8AM,9AM,17MFF-0110,1000 ILLINOIS ST,8:15am-8:20am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934576,,8:00,9:00,7169000,7/1/11 9:27,7/1/11 9:27,4109,1,Y,May Catering,6016057.673,2104427.526,37.7592586,-122.3875085,"(37.7592586029513, -122.387508486641)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
2,Tuesday,11AM,1PM,17MFF-0092,Assessors Block 4228/Lot080,Setup at 1345 Indiana St. 7:15am-7:30am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934510,,11:00,13:00,7198000,6/16/11 14:28,6/16/11 14:28,4228,80,Y,Mike's Catering,6015176.728,2102413.608,37.75367998,-122.3904145,"(37.7536799789675, -122.390414532294)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
5,Friday,8AM,9AM,17MFF-0073,840 BRANNAN ST,8:05am-8:15am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",934376,,8:00,9:00,3088000,8/31/11 11:43,8/31/11 11:43,3780,78,Y,Two G's Catering,6011338.578,2109296.106,37.77236412,-122.4041721,"(37.772364117815, -122.404172136483)",Truck,APPROVED,4/17/17,2/13/17,1/1/00,7/15/18
3,Wednesday,9AM,10AM,17MFF-0110,1322 04TH ST,Set-up at 1301 4th St: 9:56am-9:57am & 1375 4th St: 9:57am-9:58am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934627,,9:00,10:00,19984000,11/14/11 16:14,11/14/11 16:14,1758,35,Y,May Catering,6015043.753,2108971.438,37.77167898,-122.3913328,"(37.7716789828365, -122.391332784358)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
3,Wednesday,9AM,10AM,17MFF-0110,630 TREAT AVE,"9:50am-9:55am, 11:55am-12:00pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934586,,9:00,10:00,12685000,7/1/11 9:43,7/1/11 9:43,3593,38,Y,May Catering,6008473.106,2104845.035,37.75998198,-122.4137692,"(37.7599819816022, -122.413769206324)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
4,Thursday,9AM,10AM,17MFF-0110,Assessors Block 8727/Lot005,Set-up at 800 16th St: 9:55am-9:57am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934587,,9:00,10:00,699001,7/1/11 9:46,7/1/11 9:47,8727,5,Y,May Catering,6014460.137,2106764.375,37.76558647,-122.3931971,"(37.7655864681473, -122.393197101166)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
1,Monday,9AM,10AM,17MFF-0110,380 ALABAMA ST,Set-up at 2900 17th St: 9:15am-9:25am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934578,,9:00,10:00,2109000,7/1/11 9:30,7/1/11 9:30,3967,49,Y,May Catering,6008905.754,2106464.141,37.76445196,-122.4123873,"(37.764451962648, -122.412387323606)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
0,Sunday,9AM,2PM,17MFF-0092,Assessors Block 8720/Lot009,"Setup at 325 China Basin St. 9:30am-10:30am, 11:30am-12:30pm","Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934511,,9:00,14:00,15024000,6/16/11 14:31,6/16/11 14:31,8720,9,Y,Mike's Catering,6016084.593,2109122.779,37.77215224,-122.387743,"(37.7721522432444, -122.387742984116)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
4,Thursday,8AM,9AM,17MFF-0073,840 BRANNAN ST,8:05am-8:15am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",934376,,8:00,9:00,3088000,8/31/11 11:43,8/31/11 11:43,3780,78,Y,Two G's Catering,6011338.578,2109296.106,37.77236412,-122.4041721,"(37.772364117815, -122.404172136483)",Truck,APPROVED,4/17/17,2/13/17,1/1/00,7/15/18
5,Friday,9AM,10AM,17MFF-0110,600 ILLINOIS ST,9:40am-9:45am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934583,,9:00,10:00,7166000,7/1/11 9:38,7/1/11 9:38,3994,11,Y,May Catering,6015958.078,2106279.068,37.76433702,-122.3879821,"(37.7643370228902, -122.387982140365)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
3,Wednesday,10AM,11AM,17MFF-0110,1075 LE CONTE AVE,10:03am-10:04am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934629,,10:00,11:00,8234000,11/14/11 16:18,11/14/11 16:18,5476,9,Y,May Catering,6012701.721,2089863.361,37.71908202,-122.3980933,"(37.7190820167404, -122.398093320211)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
1,Monday,8AM,9AM,17MFF-0073,975 INDIANA ST,8:40am-8:47am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",934378,,8:00,9:00,7195000,8/31/11 11:44,8/31/11 11:45,4106,23,Y,Two G's Catering,6014999.822,2104043.427,37.7581453,-122.3911402,"(37.7581452995887, -122.391140229024)",Truck,APPROVED,4/17/17,2/13/17,1/1/00,7/15/18
6,Saturday,7AM,8AM,17MFF-0092,Assessors Block 4228/Lot080,Setup at 1345 Indiana St. 7:15am-7:30am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934510,,7:00,8:00,7198000,6/16/11 14:28,6/16/11 14:28,4228,80,Y,Mike's Catering,6015176.728,2102413.608,37.75367998,-122.3904145,"(37.7536799789675, -122.390414532294)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
2,Tuesday,8AM,9AM,17MFF-0110,900 MINNESOTA ST,"8:35am-8:45am, 2:40pm-2:45pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934577,,8:00,9:00,9056000,7/1/11 9:28,7/1/11 9:28,4106,001A,Y,May Catering,6015220.854,2104389.814,37.75910867,-122.3904,"(37.7591086681241, -122.390400000543)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
4,Thursday,6AM,7AM,17MFF-0110,2400 CESAR CHAVEZ ST,Set-up at 2340 Cesar Chavez: 6:30am-6:50am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934610,,6:00,7:00,2477000,8/24/11 15:52,8/24/11 15:52,4328A,5,Y,May Catering,6012252.128,2100968.849,37.74955032,-122.400427,"(37.7495503175618, -122.400427042494)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
1,Monday,1PM,2PM,17MFF-0110,Assessors Block 3810/Lot008,Set-up at 255 Channel St: 1:20pm-1:25pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934608,,13:00,14:00,3889000,8/24/11 11:30,8/24/11 11:31,3810,8,Y,May Catering,6013705.031,2109129.688,37.77203911,-122.3959746,"(37.772039113525, -122.395974631586)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
3,Wednesday,8PM,9PM,17MFF-0109,400 ALABAMA ST,"9:30am-9:40am, 8:30pm-8:45pm","Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",934562,,20:00,21:00,2110000,9/21/11 14:39,9/21/11 14:40,3968,1,Y,M M Catering,6008911.761,2106354.391,37.76415095,-122.4123588,"(37.7641509499715, -122.412358791534)",Truck,REQUESTED,,2/13/17,1/1/00,3/31/18
3,Wednesday,9AM,10AM,17MFF-0110,777 MARIPOSA ST,Set-up at 799 Mariposa St: 9:58am-9:59am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934628,,9:00,10:00,8715000,11/14/11 16:17,11/14/11 16:17,3997,4,Y,May Catering,6014927.129,2106213.907,37.76410094,-122.3915434,"(37.7641009359961, -122.391543378852)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
3,Wednesday,7AM,8AM,17MFF-0092,2323 CESAR CHAVEZ ST,7:00am-7:30am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934503,,7:00,8:00,2477000,6/16/11 11:45,6/16/11 11:45,4342,1,Y,Mike's Catering,6012395.863,2100936.77,37.74947025,-122.3999277,"(37.7494702507258, -122.399927745604)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
2,Tuesday,11AM,12PM,17MFF-0110,3251 26TH ST,Set-up at 1200 Shotwell St: 11:15am-11:20am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934598,,11:00,12:00,1520000,7/12/11 10:47,7/12/11 10:47,6572,1,Y,May Catering,6008073.964,2100919.938,37.74918213,-122.4148718,"(37.749182132016, -122.414871846056)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
5,Friday,3PM,4PM,17MFF-0110,2090 EVANS AVE,3:00pm-3:15pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934614,,15:00,16:00,5340000,8/31/11 10:44,8/31/11 10:44,4347A,3,Y,May Catering,6013370.587,2100472.329,37.74824929,-122.3965245,"(37.7482492881932, -122.396524546777)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
5,Friday,9PM,10PM,17MFF-0109,1140 HARRISON ST,9:15pm-9:20pm,"Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",934572,,21:00,22:00,6729000,9/26/11 9:58,9/26/11 10:00,3755,23,Y,M M Catering,6010444.412,2110192.676,37.77477589,-122.4073284,"(37.7747758874698, -122.407328371042)",Truck,REQUESTED,,2/13/17,1/1/00,3/31/18
4,Thursday,12PM,1PM,17MFF-0110,Assessors Block 8710/Lot003,"Set-up at 1325 06th St: 10:00am-10:03am, 12:00pm-12:03pm, 1:00pm-1:05pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934625,,12:00,13:00,0,8/31/11 11:24,8/31/11 11:25,8710,3,Y,May Catering,6014416.532,2108607.696,37.7706454,-122.3934769,"(37.7706453983908, -122.3934769372)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
4,Thursday,12PM,1PM,17MFF-0110,501 YORK ST,"Set-up at 500 York St: 10:05am-10:10am, 12:05pm-12:10pm, 2:05pm-2:10pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934591,,12:00,13:00,13766000,7/1/11 10:49,7/1/11 10:49,4015,8,Y,May Catering,6009814.436,2105935.785,37.76305217,-122.4092071,"(37.763052166424, -122.409207143844)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
3,Wednesday,9AM,10AM,17MFF-0110,1098 LE CONTE AVE,"Set-up at 1100 Le Conte Ave: 9:35am-9:37am, 12:30pm-12:33pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934580,,9:00,10:00,8234000,7/1/11 9:33,7/1/11 9:33,5475,16,Y,May Catering,6012623.428,2089969.047,37.71936785,-122.3983714,"(37.7193678479621, -122.398371361923)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
3,Wednesday,12PM,1PM,17MFF-0110,Assessors Block 4347a/Lot004,Set-up at 50 Napoleon St: 12:08pm-12:10pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934604,,12:00,13:00,9503000,8/24/11 11:06,8/24/11 11:06,4347a,4,Y,May Catering,6013931.08,2100313.063,37.74784315,-122.3945752,"(37.7478431533724, -122.394575214957)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
1,Monday,9AM,11AM,17MFF-0092,Assessors Block 8720/Lot009,"Setup at 325 China Basin St. 9:30am-10:30am, 11:30am-12:30pm","Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934511,,9:00,11:00,15024000,6/16/11 14:31,6/16/11 14:31,8720,9,Y,Mike's Catering,6016084.593,2109122.779,37.77215224,-122.387743,"(37.7721522432444, -122.387742984116)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
1,Monday,12PM,1PM,17MFF-0110,1098 LE CONTE AVE,"Set-up at 1100 Le Conte Ave: 9:35am-9:37am, 12:30pm-12:33pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934580,,12:00,13:00,8234000,7/1/11 9:33,7/1/11 9:33,5475,16,Y,May Catering,6012623.428,2089969.047,37.71936785,-122.3983714,"(37.7193678479621, -122.398371361923)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
4,Thursday,12PM,1PM,17MFF-0110,1098 LE CONTE AVE,"Set-up at 1100 Le Conte Ave: 9:35am-9:37am, 12:30pm-12:33pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934580,,12:00,13:00,8234000,7/1/11 9:33,7/1/11 9:33,5475,16,Y,May Catering,6012623.428,2089969.047,37.71936785,-122.3983714,"(37.7193678479621, -122.398371361923)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
4,Thursday,7AM,9AM,17MFF-0109,98 MISSION ST,Set-up at 99 Spear St; 7:35am-8:40pm,"Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",934561,,7:00,9:00,9083000,9/21/11 14:36,9/21/11 14:37,3713,7,Y,M M Catering,6014403.417,2116602.631,37.79259694,-122.3940821,"(37.7925969434076, -122.394082089231)",Truck,REQUESTED,,2/13/17,1/1/00,3/31/18
2,Tuesday,11AM,12PM,17MFF-0092,2200 CESAR CHAVEZ ST,11:30am-11:40am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934506,,11:00,12:00,2477000,6/16/11 13:34,6/16/11 13:34,4327A,7,Y,Mike's Catering,6012829.808,2101000.933,37.74967061,-122.3984316,"(37.7496706104363, -122.398431642605)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
3,Wednesday,9AM,11AM,17MFF-0092,Assessors Block 3788/Lot002,"Setup at 56 Stanford St. 9:00am-3:00pm (Sat), 9:30am-2:00pm (Sun)","Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934514,,9:00,11:00,12068000,6/16/11 14:40,6/16/11 14:41,3788,2,Y,Mike's Catering,6015005.151,2112394.09,37.78107468,-122.3917057,"(37.7810746780754, -122.391705661167)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
2,Tuesday,6AM,7AM,17MFF-0110,2400 CESAR CHAVEZ ST,Set-up at 2340 Cesar Chavez: 6:30am-6:50am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",934610,,6:00,7:00,2477000,8/24/11 15:52,8/24/11 15:52,4328A,5,Y,May Catering,6012252.128,2100968.849,37.74955032,-122.400427,"(37.7495503175618, -122.400427042494)",Truck,APPROVED,12/28/17,2/13/17,1/1/00,7/15/18
5,Friday,11AM,3PM,17MFF-0122,1 SANSOME ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",934719,,11:00,15:00,11542000,3/4/11 10:52,7/22/11 12:45,289,3,N,"Santana ESG, Inc.",6012494.75,2115792.609,37.79026655,-122.4006293,"(37.7902665460329, -122.400629258559)",Truck,APPROVED,3/21/17,2/13/17,1/1/00,7/15/18
5,Friday,7AM,8AM,17MFF-0092,2323 CESAR CHAVEZ ST,7:00am-7:30am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934503,,7:00,8:00,2477000,6/16/11 11:45,6/16/11 11:45,4342,1,Y,Mike's Catering,6012395.863,2100936.77,37.74947025,-122.3999277,"(37.7494702507258, -122.399927745604)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
2,Tuesday,7AM,8AM,17MFF-0092,Assessors Block 4228/Lot080,Setup at 1345 Indiana St. 7:15am-7:30am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934510,,7:00,8:00,7198000,6/16/11 14:28,6/16/11 14:28,4228,80,Y,Mike's Catering,6015176.728,2102413.608,37.75367998,-122.3904145,"(37.7536799789675, -122.390414532294)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
3,Wednesday,7AM,8AM,17MFF-0092,Assessors Block 8722/Lot005,"Setup at 2 Terry A Francois Blvd. 9:45am-10:15am, 11:45am-12:15pm","Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934512,,7:00,8:00,12532003,6/16/11 14:34,6/16/11 14:34,8722,5,Y,Mike's Catering,6016501.447,2108199.438,37.76964003,-122.3862367,"(37.7696400322177, -122.386236654199)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
1,Monday,1PM,2PM,17MFF-0092,1310 MINNESOTA ST,"10:30am-10:45am, 1:00pm-1:30pm","Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934505,,13:00,14:00,9059000,6/16/11 13:28,6/16/11 13:28,4228,129,Y,Mike's Catering,6015323.074,2102466.832,37.75383424,-122.3899121,"(37.7538342401608, -122.389912147781)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
1,Monday,9AM,11AM,17MFF-0092,Assessors Block 8722/Lot005,"Setup at 2 Terry A Francois Blvd. 9:45am-10:15am, 11:45am-12:15pm","Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",934512,,9:00,11:00,12532003,6/16/11 14:34,6/16/11 14:34,8722,5,Y,Mike's Catering,6016501.447,2108199.438,37.76964003,-122.3862367,"(37.7696400322177, -122.386236654199)",Truck,APPROVED,3/10/17,2/13/17,1/1/00,7/15/18
